Time [s],CG Height [in],Pitch Angle [deg],Roll Angle [deg],Tire Load FL [lbf],Tire Load FR [lbf],Tire Load RL [lbf],Tire Load RR [lbf],Damper u1 [ft],Damper u2 [ft],Damper u3 [ft],Damper u4 [ft]
111.95,-0.070439637,0.010795056,1.843390105,264.1434684,947.8323182,180.33114,838.4913666,0.022972695,-0.026187587,0.022713078,-0.024607196
112,-0.021015963,-0.020024462,1.928887642,209.9427827,954.9228648,109.2796766,829.0015563,0.026883731,-0.02652996,0.027822078,-0.02376911
112.05,0.001709067,-0.048281147,2.075160209,183.6742035,1001.987427,69.86188611,862.8063649,0.028903925,-0.029895724,0.030836683,-0.026136355
112.1,-0.005347922,-0.065665079,2.193869601,180.2494465,1031.304826,65.66801021,889.8987245,0.029160297,-0.032099563,0.031171701,-0.028161204
112.15,-0.002513668,-0.07719598,2.267917074,169.3947354,1026.985248,55.53506032,883.9584021,0.029938928,-0.031999047,0.031909249,-0.027934123
112.2,0.025510559,-0.076579707,2.257482155,167.5692223,994.5409719,62.87708703,858.8039592,0.030118863,-0.029477173,0.031486831,-0.025876091
112.25,-0.005804223,-0.056793465,2.3137658,169.1171848,1044.957234,84.86431964,929.2711445,0.029976928,-0.032882528,0.029850959,-0.030740977
112.3,-0.066539543,-0.047591572,2.439812486,163.3408444,1105.601242,78.92365509,989.8017399,0.030402266,-0.037428293,0.030193684,-0.035375829
112.35,-0.090746031,-0.062548913,2.489970942,170.0522808,1099.450818,68.00178271,964.5370377,0.029982291,-0.03717411,0.031030983,-0.033763489
112.4,-0.085377349,-0.08118162,2.450830842,181.1721358,1064.478645,71.02680431,919.5041391,0.029116702,-0.034719577,0.030810149,-0.030520285
112.45,-0.050380102,-0.083273126,2.392433971,167.0772903,1022.457001,66.41658553,886.3244138,0.030066364,-0.031683699,0.031138229,-0.02805408
112.5,-0.011239399,-0.062808983,2.352194105,150.1338675,999.3932265,70.20389395,884.6530486,0.031330042,-0.029854387,0.030919668,-0.027751521
112.55,-0.013690642,-0.03247992,2.3698288,147.0664262,1025.634337,84.92155654,929.7976729,0.031574368,-0.031617864,0.029866415,-0.030892792
112.6,-0.041177564,-0.003653732,2.419805143,145.3399238,1049.456486,95.79522035,966.6540195,0.031712032,-0.033520732,0.029070332,-0.03376485
112.65,-0.042685861,0.015916488,2.399548262,152.2386318,1024.243402,106.2919482,944.4382856,0.031254234,-0.031704854,0.028306242,-0.032214717
112.7,-0.043634045,0.021626654,2.373917885,159.497916,1020.829332,107.449944,934.430006,0.030679543,-0.031455111,0.028163082,-0.031494923
112.75,-0.026287328,0.021124185,2.349007419,154.1049724,1005.760948,96.39691024,913.9116341,0.031073147,-0.030377045,0.028946269,-0.030041258
112.8,-0.006913361,0.01348807,2.324710583,156.3613645,1000.749777,89.34892269,899.9891173,0.030916571,-0.029951443,0.029488279,-0.028944879
112.85,-0.002681548,0.013023113,2.325873349,154.5887187,1008.657688,90.51884758,911.326617,0.03103181,-0.030517525,0.029415084,-0.029734364
112.9,-0.005385448,0.015142134,2.334770659,155.4489099,1015.909255,93.44295718,920.9831369,0.03100211,-0.0310037,0.029224989,-0.030406649
112.95,-0.022396914,0.012881869,2.350572049,163.2453476,1031.481274,97.40767067,932.7307309,0.03044313,-0.032150347,0.028897124,-0.031323623
113,-0.028281137,-0.004808359,2.352585515,170.1018246,1033.307551,87.25857307,917.3216552,0.029953475,-0.032322335,0.029604071,-0.030283235
113.05,-0.025016936,-0.02987028,2.335561333,178.6796194,1028.285341,80.73103065,896.8915259,0.029336601,-0.031983195,0.030119812,-0.028789359
113.1,-0.021357437,-0.043564533,2.303756867,184.132081,1016.566098,87.83082073,886.738425,0.028914837,-0.031168618,0.029645016,-0.028020928
113.15,-0.017485299,-0.036692651,2.268582402,182.7591568,1001.521071,103.2365566,888.7235114,0.029007267,-0.030061999,0.028578408,-0.028090309
113.2,-0.021886269,-0.009888318,2.240653781,178.9423078,989.6299732,124.4928473,902.3613982,0.029250115,-0.029246111,0.027015989,-0.029112194
113.25,-0.009616136,0.020863205,2.208396139,168.8173527,966.2638421,129.570773,894.6545204,0.02999504,-0.027545739,0.026584123,-0.028621772
113.3,0.012350936,0.035578392,2.180515069,164.9483417,954.2315129,120.8788285,878.2545832,0.030267774,-0.026661306,0.027183404,-0.02744336
113.35,0.037417393,0.046980775,2.165934996,157.3879756,947.4048486,113.8901668,872.5681476,0.030823015,-0.026100471,0.027718387,-0.026943497
113.4,0.042479716,0.05742994,2.182668981,154.7123169,963.4275441,112.8518614,890.81272,0.031018128,-0.027193123,0.027782315,-0.028209692
113.45,0.036720019,0.06070655,2.224935732,150.2272678,982.797236,104.725256,906.7894505,0.031337827,-0.028634407,0.028352007,-0.029420779
113.5,0.033945982,0.058286875,2.257003538,149.4765785,990.2163433,99.38007409,909.3062098,0.031428548,-0.029155116,0.028772352,-0.029591498
113.55,0.017920931,0.049112772,2.286073621,158.7901341,1009.124923,100.0179868,918.9860584,0.030784752,-0.030491924,0.02870755,-0.030309422
113.6,-0.000499244,0.024603055,2.311360633,168.8520331,1027.136532,91.4399774,917.8909958,0.0300217,-0.031824629,0.029312463,-0.030240244
113.65,-0.009769811,0.006787112,2.328730415,166.4143069,1025.719625,87.04975022,913.9664459,0.030185026,-0.031838688,0.029665868,-0.030024694
113.7,-0.003853469,0.000545988,2.306429258,167.2305682,1005.841809,93.49997193,899.2432719,0.030126403,-0.030348559,0.029228053,-0.028878445
113.75,-0.011503839,0.011655825,2.312292623,160.2574708,1012.170903,104.4705832,923.5404437,0.030576735,-0.030778692,0.028468796,-0.030517415
113.8,-0.023322955,0.048867405,2.330734538,145.4196029,1006.054605,123.0599072,951.0175959,0.0316791,-0.030409751,0.027123927,-0.032609048
113.85,-0.014405231,0.07696114,2.304064532,143.3270437,975.7658197,128.013578,927.3518281,0.031831906,-0.028349258,0.026677205,-0.031119433
113.9,0.035686961,0.087781872,2.238247568,135.4539256,932.7546024,111.5915545,875.5816903,0.032394209,-0.025125001,0.027814639,-0.027302251
113.95,0.065646093,0.088880406,2.233659728,130.917755,952.9435534,97.84846355,887.4888233,0.032741379,-0.026320343,0.028883809,-0.027838127
114,0.028815582,0.100963841,2.316798809,135.0010432,1017.687535,113.0329623,964.4695253,0.032501138,-0.03097141,0.027889418,-0.033327466
114.05,-0.036939456,0.115230044,2.388201221,149.8339216,1051.780876,139.0128271,1009.449278,0.031414864,-0.033624118,0.025971812,-0.036798801
114.1,-0.064195615,0.122659959,2.395298714,150.1109839,1028.928081,143.4851837,989.3104262,0.03134157,-0.032180332,0.025593239,-0.035555488
114.15,-0.03956105,0.13098883,2.332158694,144.384816,974.4138382,142.5822033,938.3931699,0.031782375,-0.028234423,0.025651508,-0.03190093
114.2,-0.007674547,0.132724778,2.254124774,152.3234305,949.6635931,145.4715265,908.560281,0.031251906,-0.026311375,0.0254976,-0.02959412
114.25,-0.00455468,0.142060995,2.203365304,164.0561759,953.2305629,164.3600992,920.2851187,0.030392023,-0.026519336,0.02416273,-0.030347001
114.3,-0.017967243,0.158563111,2.180493618,168.6083434,960.4523316,180.300706,940.085248,0.030031337,-0.027028061,0.022976673,-0.031767439
114.35,-0.032502223,0.171752964,2.175928674,170.0126419,964.7053648,185.331718,948.6521724,0.029965298,-0.027395164,0.022587188,-0.032509794
114.4,-0.032076752,0.167058216,2.127446762,187.2408629,946.1292539,189.4834574,916.9991235,0.028771139,-0.02613611,0.022304897,-0.030341065
114.45,-0.020219848,0.156733454,2.034163207,207.595165,917.4506429,202.0774926,880.5764026,0.027272899,-0.024048407,0.021437444,-0.027621798
114.5,-0.012617241,0.161247661,1.937737424,221.2629092,890.8004192,225.4173827,864.1742361,0.026331981,-0.022206089,0.019796463,-0.02651923
114.55,0.004368209,0.162855946,1.769575175,258.5564221,838.812669,260.3941817,810.6881081,0.023714747,-0.018484358,0.017320455,-0.022715174
114.6,0.011572873,0.163761863,1.56935039,304.368806,801.6800043,304.552796,773.3330325,0.020419768,-0.015691875,0.014154727,-0.019892569
114.65,-0.011539318,0.165512684,1.392863212,352.8954721,792.9945348,353.3680996,767.3980788,0.016957809,-0.015024558,0.010678489,-0.01941439
114.7,-0.052631388,0.165235716,1.207803498,405.841251,774.231902,405.5397207,750.5110579,0.013085108,-0.01376712,0.006839965,-0.018314594
114.75,-0.061124563,0.156625515,1.020287252,429.7874439,730.5112457,421.2009831,701.1100021,0.011228727,-0.010664304,0.005560859,-0.01482165
114.8,-0.031647827,0.146525281,0.870257851,428.5662683,689.246881,413.1771135,655.9294048,0.01129342,-0.007627953,0.006149562,-0.011468552
114.85,-0.002340907,0.148527454,0.755846785,429.8330977,661.4533928,419.9100057,636.3587764,0.011192401,-0.005630963,0.005692799,-0.010027665
114.9,0.035956405,0.16283733,0.65948698,421.7572531,626.5822578,422.8436191,614.7601995,0.011713225,-0.003112052,0.00542997,-0.008457291
114.95,0.093875038,0.181615249,0.596595662,396.7515161,589.5782595,403.7866978,585.4708016,0.013480571,-0.000519026,0.006695027,-0.006495504
115,0.187927524,0.186168658,0.525001015,376.7446133,541.6854289,370.9507911,526.0882373,0.014983533,0.003030419,0.009124095,-0.00211815
115.05,0.246419145,0.197772745,0.490720651,374.4158695,543.4392176,371.4853256,531.9874911,0.015207642,0.003108179,0.009205727,-0.002274408
115.1,0.241766906,0.21877847,0.512994599,383.3799167,580.0790794,391.8890379,581.260137,0.014591449,0.000473296,0.007763902,-0.005822639
115.15,0.211404673,0.234377226,0.530111377,401.8433067,601.9296888,414.0250458,607.1062968,0.013310806,-0.00113535,0.006175392,-0.007766161
115.2,0.167593972,0.234129002,0.529178163,427.5960133,621.8336474,431.6233638,618.5716449,0.011431094,-0.002571386,0.004840482,-0.008637462
115.25,0.128897033,0.217971162,0.540634216,438.2866656,642.5358264,428.2128253,625.1075753,0.010594998,-0.004056644,0.005035641,-0.009085454
115.3,0.09611072,0.202295545,0.576336452,435.9431876,661.3393899,422.0287574,640.1335258,0.010747731,-0.00544694,0.005501546,-0.010167508
115.35,0.073180314,0.193702706,0.604477189,431.3844845,663.6990207,421.0858102,645.8302559,0.011041736,-0.005699334,0.005561938,-0.010635026
115.4,0.070570585,0.192698916,0.615886494,423.4827357,653.2698115,418.572459,640.2140408,0.011676685,-0.004920082,0.00577008,-0.010241415
115.45,0.062440417,0.185192673,0.609806429,433.9276147,655.5275195,422.9468034,635.9643861,0.010909503,-0.005081284,0.00544566,-0.009927439
115.5,0.06058016,0.18214788,0.606576849,431.0275882,652.3480964,421.949881,634.5562699,0.011108848,-0.004852447,0.005514448,-0.009818536
115.55,0.062906181,0.178688137,0.602371196,428.4336622,647.7469859,417.6551951,628.3001385,0.011254037,-0.004565382,0.005773172,-0.009421091
115.6,0.081763953,0.176707082,0.595913041,420.5195423,636.0306586,409.4510939,616.3004356,0.011897596,-0.003674529,0.006456591,-0.008491008
115.65,0.06568549,0.182360952,0.583860279,441.9428821,652.785447,438.0902648,640.3799857,0.010426608,-0.004738037,0.004498144,-0.010049236
115.7,0.002132514,0.191427141,0.603523055,465.7475748,695.4916834,469.6810593,691.1504229,0.008666522,-0.007830204,0.002122432,-0.013776535
115.75,-0.03993577,0.180802455,0.625511523,467.2935821,703.7236017,458.0455474,686.2126476,0.008434716,-0.008648973,0.002785873,-0.013702972
115.8,-0.005436303,0.160112549,0.608689196,440.9462847,656.6970152,418.1160727,625.1256221,0.010285408,-0.005357678,0.00566366,-0.009351082
115.85,0.069235259,0.156490221,0.571922117,406.6595492,601.998523,390.3062212,576.6017407,0.012705872,-0.001444661,0.00768791,-0.005810684
115.9,0.156055248,0.17540186,0.541742714,378.1880227,566.8241717,377.9724027,557.9275778,0.014935822,0.001372759,0.008744966,-0.00419009
115.95,0.148382854,0.197097053,0.559689022,407.377636,621.8462194,414.1716625,620.7618439,0.012962389,-0.002359442,0.006240585,-0.00851027
116,0.064086,0.207365731,0.615716266,448.1836851,694.9069781,453.9309,693.2076051,0.010022295,-0.007714841,0.003327715,-0.013872377
116.05,-0.0149116,0.192942567,0.63755959,476.7591296,717.3915812,465.960973,698.6043576,0.007851606,-0.009568122,0.002295018,-0.014551904
116.1,-0.020166352,0.161618305,0.617001485,464.2049117,682.0754702,434.0550877,643.0582707,0.008584572,-0.007203797,0.004482154,-0.010669309
116.15,0.042969804,0.149631479,0.584993238,422.7758674,625.2241726,398.6968145,592.0023884,0.011589581,-0.00304425,0.007121264,-0.006853155
116.2,0.088735515,0.162157756,0.565019537,413.66818,614.0791689,407.0781251,598.71095,0.012416864,-0.002009758,0.006727161,-0.007064702
116.25,0.055503177,0.189011665,0.569335487,443.205585,654.0972571,455.6015818,658.2469261,0.010366236,-0.004801493,0.003249315,-0.011322168
116.3,-0.013933119,0.193910616,0.575188046,483.3195274,694.955202,486.0796919,689.6309927,0.007512925,-0.007803115,0.000974214,-0.013759154
116.35,-0.065405896,0.167726742,0.542150058,509.9275473,694.4104727,487.3128741,663.4301658,0.005370262,-0.008056169,0.000703533,-0.012120921
116.4,-0.022954158,0.151951087,0.484627212,472.2391278,627.866926,450.7412437,597.9362036,0.007995392,-0.003299172,0.003326127,-0.007359594
116.45,0.045517892,0.157173656,0.43885589,441.6587005,584.5006766,431.7878358,566.7339373,0.010262252,-9.18E-05,0.004763456,-0.00501864
116.5,0.109114161,0.172726231,0.390433491,430.854334,553.7257115,429.4038274,545.0627799,0.011122597,0.00215488,0.004999468,-0.003446029
116.55,0.153451807,0.189811215,0.324684507,441.3920229,534.4877887,443.8064641,530.2811546,0.010436361,0.003629035,0.004019811,-0.002307877
116.6,0.167635604,0.201879806,0.264980896,458.7998469,532.3626782,459.841771,527.550292,0.009136594,0.003758723,0.00278785,-0.002164691
116.65,0.175249395,0.203317387,0.212354537,479.186072,536.7366984,472.1344749,524.7982617,0.007840453,0.003651975,0.002079749,-0.001752918
116.7,0.090661858,0.202004572,0.18130049,543.5758504,598.6567221,535.5848089,586.7696025,0.003186802,-0.000770549,-0.00247783,-0.006150802
116.75,-0.001234385,0.194601102,0.168331989,568.3856164,623.6385045,558.8410181,610.9326887,0.001204762,-0.002833041,-0.004389405,-0.00819734
116.8,-0.003185568,0.173508929,0.127486787,547.0076088,576.3477079,523.9853926,550.4055438,0.002612117,0.00037751,-0.002027868,-0.004051651
116.85,0.081433095,0.157039415,0.062456496,502.3901039,498.81739,473.8560343,467.4968543,0.005786902,0.005909584,0.001610323,0.001935022
116.9,0.18714159,0.167310341,-0.025197576,483.762621,437.637956,470.0419244,421.5320107,0.007439822,0.010546539,0.002256159,0.005536855
116.95,0.178757739,0.197395852,-0.150072613,557.7268105,453.5666756,564.4728947,458.7203856,0.002317965,0.009654991,-0.004361194,0.003094331
117,0.084288629,0.215451516,-0.248399477,626.9343437,499.15195,635.3940562,507.5736716,-0.002922935,0.006274022,-0.009830431,-0.000623859
117.05,0.043860108,0.200813731,-0.289787117,626.1783577,503.5515082,611.3799269,490.6681834,-0.00295075,0.005891598,-0.008226923,0.000483824
117.1,0.015241811,0.175203794,-0.322024608,645.3045237,512.9106036,614.7545407,485.5489599,-0.004186749,0.005277584,-0.008239981,0.000997469
117.15,-0.054704671,0.164580008,-0.372774221,688.7217116,531.8116327,666.0530961,512.9010136,-0.007352012,0.003884688,-0.011931611,-0.000964174
117.2,-0.102778119,0.15731704,-0.409751955,687.9985186,525.1432381,668.5811893,510.1964015,-0.007574473,0.004215262,-0.012443837,-0.000973258
117.25,-0.060410488,0.142970524,-0.398113377,632.7059926,491.584942,603.5587291,467.8326656,-0.003583574,0.006659063,-0.00776689,0.002089767
117.3,-0.009295291,0.135183729,-0.377167393,609.6652288,479.0517507,578.4330727,453.6629086,-0.001821108,0.007618075,-0.005798126,0.003220051
117.35,0.016356454,0.142617777,-0.364165692,609.2341758,480.3425098,587.7517009,464.5231323,-0.001677997,0.007609701,-0.006347887,0.00253042
117.4,0.009094084,0.150910325,-0.359201824,619.3417983,490.0342156,601.0840262,477.1737232,-0.002533108,0.00680996,-0.007476586,0.001476564
117.45,0.053562517,0.151347892,-0.345251075,582.182039,461.141501,558.617146,442.8468372,4.57E-05,0.008799637,-0.004516707,0.003857019
117.5,0.114305589,0.158666911,-0.332641087,562.8713223,445.4379698,543.2861977,430.9921644,0.001703029,0.010171246,-0.00309246,0.005004499
117.55,0.06892027,0.176809923,-0.327588267,615.7014625,497.6329699,608.8188766,495.6715858,-0.001998248,0.006519969,-0.007726132,0.000436507
117.6,-0.011398486,0.179815814,-0.316874672,647.0701938,536.1127851,635.7164702,529.5976583,-0.004491531,0.003568022,-0.009973073,-0.002262411
117.65,-0.017034944,0.162112974,-0.28793232,616.4836026,521.8537195,588.2276617,498.4027873,-0.002397429,0.004457909,-0.006662144,-0.000153574
117.7,0.02484561,0.146540043,-0.265712627,584.9669207,497.1448555,550.5441142,467.3467716,-8.26E-05,0.006311473,-0.003850602,0.002208976
117.75,0.047705297,0.145673909,-0.226452265,575.2440446,507.6605268,547.7331436,484.4763128,0.000751083,0.005681857,-0.003467904,0.001149894
117.8,0.018839752,0.156691631,-0.204178792,598.886269,530.1370992,583.6411915,518.6420769,-0.000885596,0.003981624,-0.006013159,-0.001419067
117.85,-0.005327645,0.1582476,-0.241728479,621.5463241,517.1734537,603.0364966,501.5862322,-0.002590238,0.004806987,-0.007547809,-0.00036389
117.9,0.003854063,0.147299576,-0.289898155,621.893142,498.5069124,592.1764227,471.5701746,-0.002660764,0.006238941,-0.006779634,0.001920889
117.95,0.010207514,0.145691353,-0.290935038,606.2274465,500.8599738,580.851452,479.058137,-0.001660753,0.006041381,-0.006059843,0.001388024
118,0.057026728,0.150054619,-0.252380133,557.9652889,480.5296887,536.2736207,463.1412933,0.001771139,0.007437415,-0.002911081,0.002446376
118.05,0.127735709,0.158507379,-0.217405557,524.3209682,456.9419299,505.3561151,442.1683,0.004348429,0.009195508,-0.000506139,0.00403707
118.1,0.147462278,0.177747382,-0.216662934,547.1578784,466.9598649,539.7717556,463.0741065,0.002945776,0.008661927,-0.002725907,0.002735255
118.15,0.076681187,0.193403728,-0.241557131,611.5293013,512.7037002,608.9055672,513.0290024,-0.001705397,0.00534904,-0.007794156,-0.000953486
118.2,0.016132178,0.181533851,-0.269755021,633.8303844,525.3589446,613.1855173,507.7363291,-0.003575123,0.004271239,-0.008412842,-0.000783197
118.25,0.03218927,0.157866937,-0.25880775,595.1966142,505.6407366,558.9796239,473.0055343,-0.000877311,0.005665526,-0.004544515,0.001742322
118.3,0.064124105,0.147948753,-0.224091887,569.9227095,501.4966072,536.5663975,472.1362498,0.001081146,0.006085784,-0.002723441,0.001993588
118.35,0.052308772,0.155967539,-0.187401482,576.2239921,521.5234574,557.0653464,506.1819921,0.000651955,0.004628451,-0.004167091,-0.00046724
118.4,0.038089624,0.166223205,-0.160421653,574.8775123,527.0620232,562.6763331,518.1894357,0.000724123,0.004212974,-0.004647994,-0.001401022
118.45,0.031426716,0.166006954,-0.130908811,571.2083486,534.6410046,553.3968752,519.6639716,0.000994533,0.003658334,-0.003997294,-0.00153947
118.5,0.03026116,0.158166577,-0.106014363,568.7387075,540.798123,542.4726054,516.9937156,0.001159854,0.003247321,-0.003243626,-0.001334939
118.55,0.033699328,0.124748702,-0.051654858,564.0051628,568.82667,501.3531645,508.4728148,0.001533232,0.001365431,-0.000514075,-0.000847909
